{'angle': 0.0, 'elasticity': 0.1, 'extra_info': {   'friction': 1.0}, 'length': 6.0, 'tool_id': 0, 'tool_type': 'Ramp'}
{'angle': 2.356194490192345, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1902, 'tool_type': 'Fan'}
{'angle': 2.356194490192345, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1903, 'tool_type': 'Fan'}
{'angle': 2.356194490192345, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1904, 'tool_type': 'Fan'}
{'angle': 2.356194490192345, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1905, 'tool_type': 'Fan'}
{'angle': 2.356194490192345, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1906, 'tool_type': 'Fan'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1907, 'tool_type': 'Fan'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1908, 'tool_type': 'Fan'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1909, 'tool_type': 'Fan'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1910, 'tool_type': 'Fan'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1911, 'tool_type': 'Fan'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1912, 'tool_type': 'Fan'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1913, 'tool_type': 'Fan'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1914, 'tool_type': 'Fan'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1915, 'tool_type': 'Fan'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1916, 'tool_type': 'Fan'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1917, 'tool_type': 'Fan'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1918, 'tool_type': 'Fan'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1919, 'tool_type': 'Fan'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1920, 'tool_type': 'Fan'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1921, 'tool_type': 'Fan'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1922, 'tool_type': 'Fan'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1923, 'tool_type': 'Fan'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1924, 'tool_type': 'Fan'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1925, 'tool_type': 'Fan'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1926, 'tool_type': 'Fan'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1927, 'tool_type': 'Fan'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1928, 'tool_type': 'Fan'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1929, 'tool_type': 'Fan'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1930, 'tool_type': 'Fan'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1931, 'tool_type': 'Fan'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1932, 'tool_type': 'Fan'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1933, 'tool_type': 'Fan'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1934, 'tool_type': 'Fan'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1935, 'tool_type': 'Fan'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1936, 'tool_type': 'Fan'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1937, 'tool_type': 'Fan'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1938, 'tool_type': 'Fan'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1939, 'tool_type': 'Fan'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1940, 'tool_type': 'Fan'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1941, 'tool_type': 'Fan'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1942, 'tool_type': 'Fan'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1943, 'tool_type': 'Fan'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1944, 'tool_type': 'Fan'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1945, 'tool_type': 'Fan'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1946, 'tool_type': 'Fan'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1947, 'tool_type': 'Fan'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1948, 'tool_type': 'Fan'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1949, 'tool_type': 'Fan'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1950, 'tool_type': 'Fan'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1951, 'tool_type': 'Fan'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1952, 'tool_type': 'Fan'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1953, 'tool_type': 'Fan'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1954, 'tool_type': 'Fan'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1955, 'tool_type': 'Fan'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1956, 'tool_type': 'Fan'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1957, 'tool_type': 'Fan'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1958, 'tool_type': 'Fan'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1959, 'tool_type': 'Fan'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1960, 'tool_type': 'Fan'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1961, 'tool_type': 'Fan'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1962, 'tool_type': 'Fan'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1963, 'tool_type': 'Fan'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1964, 'tool_type': 'Fan'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1965, 'tool_type': 'Fan'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1966, 'tool_type': 'Fan'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1967, 'tool_type': 'Fan'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1968, 'tool_type': 'Fan'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1969, 'tool_type': 'Fan'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1970, 'tool_type': 'Fan'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1971, 'tool_type': 'Fan'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1972, 'tool_type': 'Fan'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1973, 'tool_type': 'Fan'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1974, 'tool_type': 'Fan'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1975, 'tool_type': 'Fan'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1976, 'tool_type': 'Fan'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1977, 'tool_type': 'Fan'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1978, 'tool_type': 'Fan'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1979, 'tool_type': 'Fan'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1980, 'tool_type': 'Fan'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1981, 'tool_type': 'Fan'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1982, 'tool_type': 'Fan'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1983, 'tool_type': 'Fan'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1984, 'tool_type': 'Fan'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1985, 'tool_type': 'Fan'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1986, 'tool_type': 'Fan'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1987, 'tool_type': 'Fan'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1988, 'tool_type': 'Fan'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1989, 'tool_type': 'Fan'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1990, 'tool_type': 'Fan'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1991, 'tool_type': 'Fan'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1992, 'tool_type': 'Fan'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 1993, 'tool_type': 'Fan'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 1994, 'tool_type': 'Fan'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 1995, 'tool_type': 'Fan'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 1996, 'tool_type': 'Fan'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 1997, 'tool_type': 'Fan'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {'force': 30.0}, 'length': None, 'tool_id': 1998, 'tool_type': 'Fan'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {'force': 45.0}, 'length': None, 'tool_id': 1999, 'tool_type': 'Fan'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {'force': 60.0}, 'length': None, 'tool_id': 2000, 'tool_type': 'Fan'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {'force': 75.0}, 'length': None, 'tool_id': 2001, 'tool_type': 'Fan'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {'force': 90.0}, 'length': None, 'tool_id': 2002, 'tool_type': 'Fan'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {'force': 105.0}, 'length': None, 'tool_id': 2003, 'tool_type': 'Fan'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {'force': 120.0}, 'length': None, 'tool_id': 2004, 'tool_type': 'Fan'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 1.0}, 'length': 6.0, 'tool_id': 2005, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 2.0}, 'length': 6.0, 'tool_id': 2006, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 3.0}, 'length': 6.0, 'tool_id': 2007, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 4.0}, 'length': 6.0, 'tool_id': 2008, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 5.0}, 'length': 6.0, 'tool_id': 2009, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 6.0}, 'length': 6.0, 'tool_id': 2010, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -1.0}, 'length': 6.0, 'tool_id': 2011, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -2.0}, 'length': 6.0, 'tool_id': 2012, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -3.0}, 'length': 6.0, 'tool_id': 2013, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -4.0}, 'length': 6.0, 'tool_id': 2014, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -5.0}, 'length': 6.0, 'tool_id': 2015, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -6.0}, 'length': 6.0, 'tool_id': 2016, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 1.0}, 'length': 8.0, 'tool_id': 2017, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 2.0}, 'length': 8.0, 'tool_id': 2018, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 3.0}, 'length': 8.0, 'tool_id': 2019, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 4.0}, 'length': 8.0, 'tool_id': 2020, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 5.0}, 'length': 8.0, 'tool_id': 2021, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 6.0}, 'length': 8.0, 'tool_id': 2022, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -1.0}, 'length': 8.0, 'tool_id': 2023, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -2.0}, 'length': 8.0, 'tool_id': 2024, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -3.0}, 'length': 8.0, 'tool_id': 2025, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -4.0}, 'length': 8.0, 'tool_id': 2026, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -5.0}, 'length': 8.0, 'tool_id': 2027, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -6.0}, 'length': 8.0, 'tool_id': 2028, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 1.0}, 'length': 10.0, 'tool_id': 2029, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 2.0}, 'length': 10.0, 'tool_id': 2030, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 3.0}, 'length': 10.0, 'tool_id': 2031, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 4.0}, 'length': 10.0, 'tool_id': 2032, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 5.0}, 'length': 10.0, 'tool_id': 2033, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 6.0}, 'length': 10.0, 'tool_id': 2034, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -1.0}, 'length': 10.0, 'tool_id': 2035, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -2.0}, 'length': 10.0, 'tool_id': 2036, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -3.0}, 'length': 10.0, 'tool_id': 2037, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -4.0}, 'length': 10.0, 'tool_id': 2038, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -5.0}, 'length': 10.0, 'tool_id': 2039, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -6.0}, 'length': 10.0, 'tool_id': 2040, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 1.0}, 'length': 12.0, 'tool_id': 2041, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 2.0}, 'length': 12.0, 'tool_id': 2042, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 3.0}, 'length': 12.0, 'tool_id': 2043, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 4.0}, 'length': 12.0, 'tool_id': 2044, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 5.0}, 'length': 12.0, 'tool_id': 2045, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 6.0}, 'length': 12.0, 'tool_id': 2046, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -1.0}, 'length': 12.0, 'tool_id': 2047, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -2.0}, 'length': 12.0, 'tool_id': 2048, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -3.0}, 'length': 12.0, 'tool_id': 2049, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -4.0}, 'length': 12.0, 'tool_id': 2050, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -5.0}, 'length': 12.0, 'tool_id': 2051, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -6.0}, 'length': 12.0, 'tool_id': 2052, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 1.0}, 'length': 14.0, 'tool_id': 2053, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 2.0}, 'length': 14.0, 'tool_id': 2054, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 3.0}, 'length': 14.0, 'tool_id': 2055, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 4.0}, 'length': 14.0, 'tool_id': 2056, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 5.0}, 'length': 14.0, 'tool_id': 2057, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 6.0}, 'length': 14.0, 'tool_id': 2058, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -1.0}, 'length': 14.0, 'tool_id': 2059, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -2.0}, 'length': 14.0, 'tool_id': 2060, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -3.0}, 'length': 14.0, 'tool_id': 2061, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -4.0}, 'length': 14.0, 'tool_id': 2062, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -5.0}, 'length': 14.0, 'tool_id': 2063, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -6.0}, 'length': 14.0, 'tool_id': 2064, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 1.0}, 'length': 16.0, 'tool_id': 2065, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 2.0}, 'length': 16.0, 'tool_id': 2066, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 3.0}, 'length': 16.0, 'tool_id': 2067, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 4.0}, 'length': 16.0, 'tool_id': 2068, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 5.0}, 'length': 16.0, 'tool_id': 2069, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 6.0}, 'length': 16.0, 'tool_id': 2070, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -1.0}, 'length': 16.0, 'tool_id': 2071, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -2.0}, 'length': 16.0, 'tool_id': 2072, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -3.0}, 'length': 16.0, 'tool_id': 2073, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -4.0}, 'length': 16.0, 'tool_id': 2074, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -5.0}, 'length': 16.0, 'tool_id': 2075, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -6.0}, 'length': 16.0, 'tool_id': 2076, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 1.0}, 'length': 18.0, 'tool_id': 2077, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 2.0}, 'length': 18.0, 'tool_id': 2078, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 3.0}, 'length': 18.0, 'tool_id': 2079, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 4.0}, 'length': 18.0, 'tool_id': 2080, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 5.0}, 'length': 18.0, 'tool_id': 2081, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 6.0}, 'length': 18.0, 'tool_id': 2082, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -1.0}, 'length': 18.0, 'tool_id': 2083, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -2.0}, 'length': 18.0, 'tool_id': 2084, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -3.0}, 'length': 18.0, 'tool_id': 2085, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -4.0}, 'length': 18.0, 'tool_id': 2086, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -5.0}, 'length': 18.0, 'tool_id': 2087, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -6.0}, 'length': 18.0, 'tool_id': 2088, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 1.0}, 'length': 20.0, 'tool_id': 2089, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 2.0}, 'length': 20.0, 'tool_id': 2090, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 3.0}, 'length': 20.0, 'tool_id': 2091, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 4.0}, 'length': 20.0, 'tool_id': 2092, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 5.0}, 'length': 20.0, 'tool_id': 2093, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 6.0}, 'length': 20.0, 'tool_id': 2094, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -1.0}, 'length': 20.0, 'tool_id': 2095, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -2.0}, 'length': 20.0, 'tool_id': 2096, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -3.0}, 'length': 20.0, 'tool_id': 2097, 'tool_type': 'Belt'}
